video_id,comment,cleaned_comment,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,label,,
9GUcjgVubpU,"Masih ada aja yg mau berbisnis dengan Negara 🤣,. lihat brp bnyk utang BUMN ke kontraktor swasta yg ga dibayar2. 😂","Masih ada aja yg mau berbisnis dengan Negara ,. lihat brp bnyk utang BUMN ke kontraktor swasta yg ga dibayar2.",,,,,0,,
9GUcjgVubpU,Transparansi nya tidak jelas,Transparansi nya tidak jelas,,,,,0,,
9GUcjgVubpU,"Bravo memang, Bejat-nya bukan hanya mendarah daging, tapi sudah sampai ke sum-sum tulang.. Bravo","Bravo memang, Bejatnya bukan hanya mendarah daging, tapi sudah sampai ke sumsum tulang.. Bravo",,,,,0,,
9GUcjgVubpU,buat pusing saja . ganti saja hapus semua program mbg . ganti saja untuk bayar uang sekolah anak . kalau seorang anak mbg dapat 10ribu sampai 15ribu . langsung saja potong uang sekolah berapa sehari . kalau kurang orang tua tinggal tambah kekurangannya . kalau lebih bagikan uangnya ke orang tua untuk tambahan makan sekeluarga . beres cepat . simpel . tidak perlu terlalu pusing lagi,buat pusing saja . ganti saja hapus semua program mbg . ganti saja untuk bayar uang sekolah anak . kalau seorang anak mbg dapat 10ribu sampai 15ribu . langsung saja potong uang sekolah berapa sehari . kalau kurang orang tua tinggal tambah kekurangannya . kalau lebih bagikan uangnya ke orang tua untuk tambahan makan sekeluarga . beres cepat . simpel . tidak perlu terlalu pusing lagi,,,,,0,,
9GUcjgVubpU,Akan anjing gratis buat pejabat dolo,Akan anjing gratis buat pejabat dolo,,,,,0,,
9GUcjgVubpU,program omon omon,program omon omon,,,,,0,,
9GUcjgVubpU,Jaman Mulyono yg jadi korban Vendor BUMN karya! Sekarang korbannya Vendor katering! Selalu bermasalah!,Jaman Mulyono yg jadi korban Vendor BUMN karya! Sekarang korbannya Vendor katering! Selalu bermasalah!,,,,,0,,
9GUcjgVubpU,"Susah bgt bilangin org"",jgn pernah berbisnis dgn pemerintah...ga bakal di bayar","Susah bgt bilangin org,jgn pernah berbisnis dgn pemerintah...ga bakal di bayar",,,,,0,,
9GUcjgVubpU,Niat balikin 1 M jadi habis lagi 2 M dong ?,Niat balikin 1 M jadi habis lagi 2 M dong ?,,,,,0,,
9GUcjgVubpU,,"buat apa yayasan, mending langsung di salurin ke pelaksana apa ini yg di sebut korupsi secara halus?",,,,,0,,
9GUcjgVubpU,"Ngeri ya!! Kalo menurut cerita si kawan ini, program presiden saja berani mereka otak atik. Ngeri","Ngeri ya!! Kalo menurut cerita si kawan ini, program presiden saja berani mereka otak atik. Ngeri",,,,,0,,
9GUcjgVubpU,Seharusnya orang-orang cerdas seperti ini ditarik menjadi tim pemerintahan yang bebas dari utang dan balas budi politik.,Seharusnya orangorang cerdas seperti ini ditarik menjadi tim pemerintahan yang bebas dari utang dan balas budi politik.,,,,,0,,
9GUcjgVubpU,"Yayasan ini bukannya non-profit ya, kok minta fee dari client 🤔","Yayasan ini bukannya nonprofit ya, kok minta fee dari client",,,,,0,,
9GUcjgVubpU,"Paham gak, yg akhirnya MAKANAN nya BERGIZI dan GRATIS bukanlah anak2, tapi mereka2 ......","Paham gak, yg akhirnya MAKANAN nya BERGIZI dan GRATIS bukanlah anak2, tapi mereka2 ......",,,,,0,,
9GUcjgVubpU,jangan pernah berbisnis sama pemerintah,jangan pernah berbisnis sama pemerintah,,,,,0,,
9GUcjgVubpU,"Memaksakan MBG dan sekolah rakyat, sementara anak sekolah di desa banyak yg nggak bisa beli sepatu, celana dan baju kekecilan karena pakai yg dulu², tidak berdasi, tidak punya ikat pinggang, dan tidak mampu beli topi. Sekolah juga banyak yg bangunanya tidak layak. I mean ayolah, sejak SD juga sdh diajarkan jgn besar pasak dprd tiang, kalau memang nggak mampu MBG, anggaran dipakai buat sesuatu yg bisa dimaksimalkan dulu","Memaksakan MBG dan sekolah rakyat, sementara anak sekolah di desa banyak yg nggak bisa beli sepatu, celana dan baju kekecilan karena pakai yg dulu , tidak berdasi, tidak punya ikat pinggang, dan tidak mampu beli topi. Sekolah juga banyak yg bangunanya tidak layak. I mean ayolah, sejak SD juga sdh diajarkan jgn besar pasak dprd tiang, kalau memang nggak mampu MBG, anggaran dipakai buat sesuatu yg bisa dimaksimalkan dulu",,,,,0,,
9GUcjgVubpU,"kalau memang mau bantu anak kelaparan, kasih ke emaknya saja, biar emaknya yang masak, bukan cuma anaknya yang bisa makan emak dan keluarga juga bisa makan jadinya. Sunat2 KPK melempem, jaksa agung berani tidak usut...","kalau memang mau bantu anak kelaparan, kasih ke emaknya saja, biar emaknya yang masak, bukan cuma anaknya yang bisa makan emak dan keluarga juga bisa makan jadinya. Sunat2 KPK melempem, jaksa agung berani tidak usut...",,,,,0,,
9GUcjgVubpU,"Menu nasi telor tahu tanpa susu tiap hari,kadang makanan bau dan basi...ini makanan apa? Tolong dicek dilapangan...bukan nya mbg malah bikin sakit perut...ortu was was ama menu mbg","Menu nasi telor tahu tanpa susu tiap hari,kadang makanan bau dan basi...ini makanan apa? Tolong dicek dilapangan...bukan nya mbg malah bikin sakit perut...ortu was was ama menu mbg",,,,,0,,
9GUcjgVubpU,I love prabowo. Prabo eskolbar,I love prabowo. Prabo eskolbar,,,,,0,,
9GUcjgVubpU,"lewat yayasan, tapi yayasan ini dicari websitenya pun tidak ketemu. dicari siapa yang punya yayasan pun tidak mudah. pertanyaannya kenapa yayasan yang tidak jelas seperti ini bisa terpilih?","lewat yayasan, tapi yayasan ini dicari websitenya pun tidak ketemu. dicari siapa yang punya yayasan pun tidak mudah. pertanyaannya kenapa yayasan yang tidak jelas seperti ini bisa terpilih?",,,,,0,,
9GUcjgVubpU,,Mana kata luhut negara lain mau belajar dari MBG . Luhut tukang tipu. Apa jgn jgn benar negara lain mau belajar maksudnya mau cari tahu ini pejabatnya korup nya gimana tipis gitu anggarannya Ternyata ngibulin rakyat sendiri,,,,,0,,
9GUcjgVubpU,Yayasan yayasan,Yayasan yayasan,,,,,0,,
9GUcjgVubpU,,"Zaman Belanda, Belanda membayar program yang dikerjakan oleh pribumi, tetapi uang pembangunan ditilep oleh kepala daerahpejabat Zaman merdeka, anggaran ada, rakyat bekerja, eh tidak dibayar Zaman sudah maju, internet berkembang, sedikit2 viral tetap susah meminta HAK rakyat Ndak kebayang zaman dulu yang belum ada apa2nya Wajar saja rakyat Indonesia dari dulu sampai sekarang menderita",,,,,0,,
9GUcjgVubpU,,Harusnya jangan dengan yayasan. Lebih baik berbadan pt saja jadi jelas akuntabilitas. Dan pihak berkerja sama wajib teraudit pihak ketiga. Jadi jelas juga Yayasan untuk apa lagi kecuali program ini dari sumbangan bukan dr apbn negara full,,,,,0,,
9GUcjgVubpU,Udah pasti cara cara seperti ini dapur yg jadi korban...,Udah pasti cara cara seperti ini dapur yg jadi korban...,,,,,0,,
9GUcjgVubpU,"Pokoknya swasta urusan sama proyeknya pemerintah, siap-siap aja merugi. Manusianya kebanyakan setengah baphomet.","Pokoknya swasta urusan sama proyeknya pemerintah, siapsiap aja merugi. Manusianya kebanyakan setengah baphomet.",,,,,0,,
9GUcjgVubpU,"Kalo yg udah biasa proyekan pemerintah mah dari awal udah ga make sense dibudgetin 15k per porsi, karena potongan pemerintah itu macam2, belum berkas administrasinya tau kan pemerintah apa2 harus administratif, nah itu kan perlu cost juga, belum transportasinya, dll Jadi dari awal udah gak masuk di akal, karena 15k itu mestinya bersih budget makan ga dengan ina inu nya.. Org yg modalin pekerjaan juga menurut saya wajar ingin profit, kalo harus pake bendera pun entah yayasan atau pt/cv swasta, mereka pasti punya cost perusahaan (SDMnya lah, dll).. Jadi memang dari awal si 15k itu ga masuk akal sama sekali. Kejelimetan ini mestinya udah ga usah kaget, emang bodoh aja mau2 ambil kerjaan ini.","Kalo yg udah biasa proyekan pemerintah mah dari awal udah ga make sense dibudgetin 15k per porsi, karena potongan pemerintah itu macam2, belum berkas administrasinya tau kan pemerintah apa2 harus administratif, nah itu kan perlu cost juga, belum transportasinya, dll Jadi dari awal udah gak masuk di akal, karena 15k itu mestinya bersih budget makan ga dengan ina inu nya.. Org yg modalin pekerjaan juga menurut saya wajar ingin profit, kalo harus pake bendera pun entah yayasan atau ptcv swasta, mereka pasti punya cost perusahaan SDMnya lah, dll.. Jadi memang dari awal si 15k itu ga masuk akal sama sekali. Kejelimetan ini mestinya udah ga usah kaget, emang bodoh aja mau2 ambil kerjaan ini.",,,,,0,,
9GUcjgVubpU,Dimana ada anggaran besar disitu tikus tikus rakus bermunculan 😂😂..,Dimana ada anggaran besar disitu tikus tikus rakus bermunculan ..,,,,,0,,
9GUcjgVubpU,"Ngeri, niatnya pihak ketiga mendukung program BGN malah pakai yayasan yang jadi sarang calo","Ngeri, niatnya pihak ketiga mendukung program BGN malah pakai yayasan yang jadi sarang calo",,,,,0,,
9GUcjgVubpU,"jadi letak masalah dari podcast ini adalah Yayasan, dan Tempo juga bilang Yayasan yang disusupin orang politik. Kaboom!","jadi letak masalah dari podcast ini adalah Yayasan, dan Tempo juga bilang Yayasan yang disusupin orang politik. Kaboom!",,,,,0,,
9GUcjgVubpU,,"Yayasan kok bikin ribet Coba satu sekolah di cakup satu dapur , gak usah lewat yayasan",,,,,0,,
9GUcjgVubpU,Kunci : jgn berbisnis sama pemerintah Indonesia,Kunci jgn berbisnis sama pemerintah Indonesia,,,,,0,,
9GUcjgVubpU,Yo iki pek en.  PANGAN AMAN NEGARA AMAN 😂😂😂,Yo iki pek en. PANGAN AMAN NEGARA AMAN,,,,,0,,
9GUcjgVubpU,ayo blow up terus kasus ini,ayo blow up terus kasus ini,,,,,0,,
9GUcjgVubpU,Program mirip Proyek............,Program mirip Proyek............,,,,,0,,
9GUcjgVubpU,"Kerennnn pengacara Dana , lanjuttttttt❤❤❤","Kerennnn pengacara Dana , lanjuttttttt",,,,,0,,
9GUcjgVubpU,ini program presiden jadi begini kalau benar sangat Memalukan.,ini program presiden jadi begini kalau benar sangat Memalukan.,,,,,0,,
9GUcjgVubpU,Elu tagih ke Prabowo dan Gibran.....ini tanggung jawab program mereka ....,Elu tagih ke Prabowo dan Gibran.....ini tanggung jawab program mereka ....,,,,,0,,
9GUcjgVubpU,wah... MBG jadi bancakan korupsi... ancurrr,wah... MBG jadi bancakan korupsi... ancurrr,,,,,0,,
9GUcjgVubpU,ah teu baleg deui wae. omon-omon,ah teu baleg deui wae. omonomon,,,,,0,,
9GUcjgVubpU,Investasi ke pemerintah sama halnya dengan mlm/investasi bodong,Investasi ke pemerintah sama halnya dengan mlminvestasi bodong,,,,,0,,
9GUcjgVubpU,"Idih duit negara d hambur gk karuan tinggal naikin pajak lg , dasar","Idih duit negara d hambur gk karuan tinggal naikin pajak lg , dasar",,,,,0,,
9GUcjgVubpU,"Indo indo dr tangan k tangan 1 akhirnya duit hbs d jln , susah banget ngurusin org indo dna korup udh kuat banget","Indo indo dr tangan k tangan 1 akhirnya duit hbs d jln , susah banget ngurusin org indo dna korup udh kuat banget",,,,,0,,
9GUcjgVubpU,Coba dibongkar isi yayasan itu.,Coba dibongkar isi yayasan itu.,,,,,0,,
9GUcjgVubpU,Pdhl sdh bnyk korban dr program pemerintah tp msh bnyk yg mau krj sama dng mereka😂,Pdhl sdh bnyk korban dr program pemerintah tp msh bnyk yg mau krj sama dng mereka,,,,,0,,
9GUcjgVubpU,Aturan nomor 1: Jangan ambil proyek dari pemerintah. Gk ada aturan nomor 2.,Aturan nomor 1 Jangan ambil proyek dari pemerintah. Gk ada aturan nomor 2.,,,,,0,,
9GUcjgVubpU,,ribet dan buang2 duit. di TK dan SD anakku 300rb350rb sudah makan siang spp bln. kalau pemerintah yg urus jadi ribet dan boros,,,,,0,,
9GUcjgVubpU,Gak butuh makan gratis. Butuh sekolah gratis,Gak butuh makan gratis. Butuh sekolah gratis,,,,,0,,
9GUcjgVubpU,"Sepertinya sudah tidak bisa diselamatkan lagi, ingat setelah ini ada Koperasi Merah Putih.","Sepertinya sudah tidak bisa diselamatkan lagi, ingat setelah ini ada Koperasi Merah Putih.",,,,,0,,
9GUcjgVubpU,,"guys, beginilah cara seorang atau sekelompok oknum bekerja, yuk mari orang baik speak up dan jangan takut terhadap praktek2 seperti ini, pelaku bisnis masih memenuhi kewajibannya sementara si oknum dan kelompoknya tidak bisa bekerja praktek korupsi ini nyata, terstruktur dan menggunakan otoritasnya baik sebagai yayasan atau badan hukum tertentu dalam prakteknya, jangan menormalkan praktek seperti ini, hanya satu kata Lawan",,,,,0,,
9GUcjgVubpU,,Pertanyaan nya 1 yayasan apa dapat gaji dri bgn? pemerintah? 2 kenapa yayasan minta fee 2500?? Kebiasaan busuk udh dapet gaji masih cari cuan lagi,,,,,0,,
9GUcjgVubpU,"terpujilah orang baik, dan terkutuklah orang jahat","terpujilah orang baik, dan terkutuklah orang jahat",,,,,0,,
9GUcjgVubpU,"Salut sama pengacaranya, pro bono","Salut sama pengacaranya, pro bono",,,,,0,,
9GUcjgVubpU,,udah banyak pengamat yg bilang bahwa program ini akan jadi ladang basah baru. mau naikin UMKM tp di jegal sama yayasan bodong yg ada ngehancurin UMKM.,,,,,0,,
9GUcjgVubpU,PROBONO DAPET LAWYER KAYAK GINI? UNTUNG GEDE NIH KLIENNYA,PROBONO DAPET LAWYER KAYAK GINI? UNTUNG GEDE NIH KLIENNYA,,,,,0,,
9GUcjgVubpU,sepertinya masyarakat jg udah paham klo program ini akan di korup oleh oknum,sepertinya masyarakat jg udah paham klo program ini akan di korup oleh oknum,,,,,0,,
9GUcjgVubpU,,LAHAN BASAHH SEDAPNYEEEEEE,,,,,0,,
9GUcjgVubpU,busuknya mendarah daging negara ini.. 😢,busuknya mendarah daging negara ini..,,,,,0,,
9GUcjgVubpU,Udah buka aja nama yayasan dan pemilik dan pengurusnya,Udah buka aja nama yayasan dan pemilik dan pengurusnya,,,,,0,,
9GUcjgVubpU,,2500 fee nya oke 2.500 x 1juta porsi 2.500.000.000 Mayan buat jajan,,,,,0,,
9GUcjgVubpU,"Program tidak masuk akal, tapi masuk di akal 58% rakyat 🤣","Program tidak masuk akal, tapi masuk di akal 58 rakyat",,,,,0,,
9GUcjgVubpU,Pertanyaannya … kenapa perlu yayasan 8:57,Pertanyaannya kenapa perlu yayasan 857,,,,,0,,
9GUcjgVubpU,Yayasan ngabisin duit rakyat 😂,Yayasan ngabisin duit rakyat,,,,,0,,
9GUcjgVubpU,Kasihan anak-anak makan makanan yang berasal dari kontrak bisnis yang bermasalah.,Kasihan anakanak makan makanan yang berasal dari kontrak bisnis yang bermasalah.,,,,,0,,
9GUcjgVubpU,Percayalah antara yayasan dan dapurnya sama2 gelap😅.. pasti diantara mereka ada kesepakatan gelap yg ga tersampaikan😅,Percayalah antara yayasan dan dapurnya sama2 gelap .. pasti diantara mereka ada kesepakatan gelap yg ga tersampaikan,,,,,0,,
9GUcjgVubpU,Yayasan cuma numpang lewat pembayaran dapet berapa? Kok dibiarkan oleh BGN?,Yayasan cuma numpang lewat pembayaran dapet berapa? Kok dibiarkan oleh BGN?,,,,,0,,
9GUcjgVubpU,😂 udah di prediksi diawal waktu debat pilpres sama salah satu calon dari 01. Tapiii.... ah sudah lah...,udah di prediksi diawal waktu debat pilpres sama salah satu calon dari 01. Tapiii.... ah sudah lah...,,,,,0,,
9GUcjgVubpU,pernah juga ditawari tp sudah punya pengalaman buruk dengan proyek2 pemerintah.. kebanyakannya pasti bermasalah... Kalau pun invoice cair pasti butuh waktu lama. Modal tertahan lama2 hangus.,pernah juga ditawari tp sudah punya pengalaman buruk dengan proyek2 pemerintah.. kebanyakannya pasti bermasalah... Kalau pun invoice cair pasti butuh waktu lama. Modal tertahan lama2 hangus.,,,,,0,,
9GUcjgVubpU,"Anggaran 15.000 sma, misal 13.000 anak sd, yg dpt kontrak dpt 2.500, sisa 10.500, belum lg dapur ambil untung lagi 😮 belum biaya gaji yg masak, transport dll, sampai ke siswa bisa tinggal 6.000, makanan bergizi nya dmn? Yg ada berita makanan basi😢","Anggaran 15.000 sma, misal 13.000 anak sd, yg dpt kontrak dpt 2.500, sisa 10.500, belum lg dapur ambil untung lagi belum biaya gaji yg masak, transport dll, sampai ke siswa bisa tinggal 6.000, makanan bergizi nya dmn? Yg ada berita makanan basi",,,,,0,,
9GUcjgVubpU,"Penyakit proyek pemerintah,  yg selalu berulang. Kenapa ngak kontrak lsg dgn dapur. Yg menang kontrak memvendorin lg, kena potong sana sini. Jd akhirnya sampai ke siswa sisa makanan ngasal. Gile aja fee  2.500 x berapa juta porsi makanan x brp hari","Penyakit proyek pemerintah, yg selalu berulang. Kenapa ngak kontrak lsg dgn dapur. Yg menang kontrak memvendorin lg, kena potong sana sini. Jd akhirnya sampai ke siswa sisa makanan ngasal. Gile aja fee 2.500 x berapa juta porsi makanan x brp hari",,,,,0,,
9GUcjgVubpU,"Spill pemilik yayasanya, pasti terafiliasi dengan pejabat politik nih","Spill pemilik yayasanya, pasti terafiliasi dengan pejabat politik nih",,,,,0,,
9GUcjgVubpU,Kejar koruptor sampai Antartika?,Kejar koruptor sampai Antartika?,,,,,0,,
9GUcjgVubpU,"Prabowo orang baik, tapi saya curiga informasi luar yg negatif ditutup oleh orang2 sekitar dia, termasuk sosmed2... Sampe sekarang pernyataan2 yg dikeluarkan prabowo seperti blm mendapat update tentang keluhan2 masyarakat bawah","Prabowo orang baik, tapi saya curiga informasi luar yg negatif ditutup oleh orang2 sekitar dia, termasuk sosmed2... Sampe sekarang pernyataan2 yg dikeluarkan prabowo seperti blm mendapat update tentang keluhan2 masyarakat bawah",,,,,0,,
9GUcjgVubpU,,"Salah satu kerabat keluarga pernah dapat project dari salah pemerintah jg di bidang transportasi yang menghubungkan kota jakarta ke pokoknya telaah sendiri ya Projectnya sebenarny membuat kerangka busa untuk transportasi tersebut, tapi memang hebatnya ternyata banyak orang yang tidak mau ambil project tersebut. Ternyata usut punya usut kendala kemacetan pembayaran ini menjadi salah satu kendala kenapa project ini tidak ada pihak swasta yang mau ambil project tersebut. Term of payment yang bermasalah dan terkesan terus diundur itu merupakan kendala yang sepertinya sudah mengakar makanya sulit sekali mengerjakan project dari instansi berbasis negara. Sepertinya sudah mengakar kuat ya birokrasi yang rumit sehingga mempermudah ada nya komisi terhadap bagianbagian divisi yang memerlukan uang jajan sedikit untuk menghidupi keluarganya. Intinya, terimakasih untuk sharing hal ini sehingga makin banyak masyarakat yang terbutakan dengan realitas saat ini. Better uang 15 rb nya kasih emak2 dari anakanak terus dimasakin daging aja supaya anak2 senang dan juga oknumoknum tikus itu sedih karena gk dapet uang tilepan dari project berbasis pemerintah",,,,,0,,
9GUcjgVubpU,"Mual melihat banyaknya koruptor di negara ini. Tujuannya pemerintah sebenarnya bagus, tapi eksekusinya ada aja yang ditilep. Sayangnya Presiden pun adalah pihak yang paling telat mendengarkan issue ini dan yang paling telat meresponse.","Mual melihat banyaknya koruptor di negara ini. Tujuannya pemerintah sebenarnya bagus, tapi eksekusinya ada aja yang ditilep. Sayangnya Presiden pun adalah pihak yang paling telat mendengarkan issue ini dan yang paling telat meresponse.",,,,,0,,
9GUcjgVubpU,Program terlalu dipaksakan,Program terlalu dipaksakan,,,,,0,,
9GUcjgVubpU,"program ter bodoh sepanjang sejarah 62, Makan Bilangnya Gratis!","program ter bodoh sepanjang sejarah 62, Makan Bilangnya Gratis!",,,,,0,,
9GUcjgVubpU,"ancur ancur, betapa gila nya oknum pemerintah (tapi oknum gk abis - abis ) sikat warga negaranya sendiri....2045 indonesia super cemass","ancur ancur, betapa gila nya oknum pemerintah tapi oknum gk abis abis sikat warga negaranya sendiri....2045 indonesia super cemass",,,,,0,,
9GUcjgVubpU,"program mubazir, hanya utk bancakan kroni2nya penguasa dan org2 yg dukung waktu pilpres lalu. 15rb, gizi dari mana?? haha. Next proyek utk di garong : DANANTARA & Koperasi Merah Putih.","program mubazir, hanya utk bancakan kroni2nya penguasa dan org2 yg dukung waktu pilpres lalu. 15rb, gizi dari mana?? haha. Next proyek utk di garong DANANTARA Koperasi Merah Putih.",,,,,0,,
9GUcjgVubpU,PROGRAM ASBUN 😂,PROGRAM ASBUN,,,,,0,,
9GUcjgVubpU,,"kebanyakan tangan.. knp ga suru wilisalim aj yg kerja, toh dia ga dbyr jg seneng kok",,,,,0,,
9GUcjgVubpU,"SOLUSINYA, PEMERINTAH lgsg KASIH 15RIBU/SISWA ke orang tua! selesai! mo makan ga makan ya tergantung orang tua masing2 drpada dikorupsi semua lini, dari orang pusat, ke bawah, ke orang tengah, dan terakhir dikorupsi dapur krn mereka juga harus untung, mending dikorupsi oleh orang tua nya lebih baik dan bisa dipertanggung jawabkan ke yg maha kuasa","SOLUSINYA, PEMERINTAH lgsg KASIH 15RIBUSISWA ke orang tua! selesai! mo makan ga makan ya tergantung orang tua masing2 drpada dikorupsi semua lini, dari orang pusat, ke bawah, ke orang tengah, dan terakhir dikorupsi dapur krn mereka juga harus untung, mending dikorupsi oleh orang tua nya lebih baik dan bisa dipertanggung jawabkan ke yg maha kuasa",,,,,0,,
9GUcjgVubpU,"Sdh dari awal sdh menduga, ini akan jadi korupsi berjamaah yg tidak ada barang buktinya, karena barang bukti ada di septic tank.","Sdh dari awal sdh menduga, ini akan jadi korupsi berjamaah yg tidak ada barang buktinya, karena barang bukti ada di septic tank.",,,,,0,,
9GUcjgVubpU,"Klo nggk punya backing jangan ikut main dg projek pemerintah deh. Suka nggk suka ini negeri para maling.  jika ada 5 orang kerja, yg 3 adalah makelar.😂","Klo nggk punya backing jangan ikut main dg projek pemerintah deh. Suka nggk suka ini negeri para maling. jika ada 5 orang kerja, yg 3 adalah makelar.",,,,,0,,
9GUcjgVubpU,"Seperti biasa guys.... Gampang di tebak.... Tapi kalo dibilangin dia marah-marah, kita dianggap orang yang gak tau berterima kasih, orang yang menganggap makan bergizi itu gak penting... Padahal kita menolak karena udah hapal naskah dramanya bakalan seperti ini....😂","Seperti biasa guys.... Gampang di tebak.... Tapi kalo dibilangin dia marahmarah, kita dianggap orang yang gak tau berterima kasih, orang yang menganggap makan bergizi itu gak penting... Padahal kita menolak karena udah hapal naskah dramanya bakalan seperti ini....",,,,,0,,
9GUcjgVubpU,"INTINYA, YAYASAN pemegang KONTRAK, mgkgn kongkalikong pemenang tender, tanpa ada karyawan, tanpa ada tim produksi, hanya pemenang tender, dengan modal ngangkang, lalu diperaslah yg masak. pemerintah harus lgsg ke yg punya dapur, jgn ke orang tengah lagi","INTINYA, YAYASAN pemegang KONTRAK, mgkgn kongkalikong pemenang tender, tanpa ada karyawan, tanpa ada tim produksi, hanya pemenang tender, dengan modal ngangkang, lalu diperaslah yg masak. pemerintah harus lgsg ke yg punya dapur, jgn ke orang tengah lagi",,,,,0,,
9GUcjgVubpU,,"at 2053 , I feel you, koh.",,,,,0,,
9GUcjgVubpU,"Blm apa-apa sdh korup, warisan generasi yg tumbuh lahir di orde baru dan lama.","Blm apaapa sdh korup, warisan generasi yg tumbuh lahir di orde baru dan lama.",,,,,0,,
9GUcjgVubpU,Berarti itu yayasan pakai sistem buruh kerja ke mitra nya. Ada miss persepsi atau mungkin awalnya mitra dapur itu cuma iya iya aja. Inilah pentingnya agar mitra tetap dalam keadaan jernih saat membuat mou.,Berarti itu yayasan pakai sistem buruh kerja ke mitra nya. Ada miss persepsi atau mungkin awalnya mitra dapur itu cuma iya iya aja. Inilah pentingnya agar mitra tetap dalam keadaan jernih saat membuat mou.,,,,,0,,
9GUcjgVubpU,"MENDING SUSU KOTAK UHT GRATIS untuk anak setingkat SD, lebih mudah kontrol dan mudah dipertanggungjawabkan. Dari pada bentuk makanan, relatif susah dikontrol","MENDING SUSU KOTAK UHT GRATIS untuk anak setingkat SD, lebih mudah kontrol dan mudah dipertanggungjawabkan. Dari pada bentuk makanan, relatif susah dikontrol",,,,,0,,
9GUcjgVubpU,Buka aja pengurus yayasan ny siapa?ada orang kuat belakang ny yg dpt upeti kah?,Buka aja pengurus yayasan ny siapa?ada orang kuat belakang ny yg dpt upeti kah?,,,,,0,,
9GUcjgVubpU,,"sebenernya inti permasalahannya adalah oknumyang bisa dikategorikan sebagai individu masyarakat yang korup dan mengakali sistem. Ini bukan pemerintahannya, tapi kita terlalu maruk, bodoh dan memaklumi hal hal seperti ini. kesalahan pemerintah apa? memaklumi dan malah memberikan bantuan ke dapurnya. Harusnya ambil denda paksa dong dari yayasan lama tutup yayasannya langsung dan ganti rugi kerugian masyarakat dan dapurnya. yang disalahin malah pemerintah. ayo dong pemerintah kalau ada tender mulai diblasting pake buzzer, biar semua orang tau, semua orang mengawasi. Biar netizen kerja bener, ngurusin oengawasan program yang perlu diawasi. kita harus belajar dari jaman dulu belanda aja dibilang kerja paksa kerja rodi, eeeh ternyata ada duit yang nggak dibayarkan gubernur. WKWKWKWKW",,,,,0,,
9GUcjgVubpU,BADAN GIZI NASIONAL LINTAH DARAT MENJIJIKAN,BADAN GIZI NASIONAL LINTAH DARAT MENJIJIKAN,,,,,0,,
9GUcjgVubpU,,"Gilak ya, antara bangga atau miris negara Indonesia ini kuat banget, udah digempur puluhan triliun korupsi, dikeruk SDAnya habis2an masih utuh aja, karena apa? Karena masih banyak jutaan rakyat 'bodoh' diluar sana yg sama sekali gak peduli dengan kondisi negara saat ini, lebih peduli gosip artis selingkuh, artis mualaf, artis korea, persetan lah negara ambruk yg penting gw bisa nonton idol gw. Terakhir kalo lu perhatiin, YouTube makin lama makin sepi, kira2 pada pindah kemana? Yup, kandang monyet.",,,,,0,,
9GUcjgVubpU,JANGAN BISNIS SAMA PEMERINTAHAN.,JANGAN BISNIS SAMA PEMERINTAHAN.,,,,,0,,
9GUcjgVubpU,"Bahkan untuk krompyang nya sendiri aja berpolemik, g ada yg mau bikin dari dalam negeri sementara kalo import g disupport regulasi akhirnya bayar lg supaya bisa masuk😂😂","Bahkan untuk krompyang nya sendiri aja berpolemik, g ada yg mau bikin dari dalam negeri sementara kalo import g disupport regulasi akhirnya bayar lg supaya bisa masuk",,,,,0,,
9GUcjgVubpU,"Aneh banget, kenapa ga dari BGN langsung ke dapur. Kenapa harus lewat yahasan dulu.","Aneh banget, kenapa ga dari BGN langsung ke dapur. Kenapa harus lewat yahasan dulu.",,,,,0,,
9GUcjgVubpU,"ladang korupsi baru, mending di hentikan saja program ini ganti buat program yang padat karya seperti membuat manufacturing buat hajat hidup orang banyak","ladang korupsi baru, mending di hentikan saja program ini ganti buat program yang padat karya seperti membuat manufacturing buat hajat hidup orang banyak",,,,,0,,
9GUcjgVubpU,,"Kok bisa yayasan ini dipilih ya? Belum bisa dirilis kah nama yayasan nya apa, pemiliknya siapa? Homprengbontot nya kupikir itu termasuk dalam program MBG dan dari dana MBG. Rupanya dari dapur juga. Soalnya jika program nya sudah tidak jalan, homprengnya mau diapain?",,,,,0,,
9GUcjgVubpU,04:25 Coba keberuntunganmu di 𝓢𝓛𝓞𝓣𝓣𝓔𝓡99 sekarang juga.,0425 Coba keberuntunganmu di 99 sekarang juga.,,,,,0,,
9GUcjgVubpU,"bisnis sama pemerintah klo gak kena potongan gede , ubah aturan se enak jidat sendiri, klo gak ya di anggap ikut korupsi..","bisnis sama pemerintah klo gak kena potongan gede , ubah aturan se enak jidat sendiri, klo gak ya di anggap ikut korupsi..",,,,,0,,
9GUcjgVubpU,"Asli muak denger nya, hancur negeri ku","Asli muak denger nya, hancur negeri ku",,,,,0,,
9GUcjgVubpU,,video hampir 34 jam ga ada spill itu yayasan yang bermasalah punya siapa ? yayasan punya siapa tuh bang ?,,,,,0,,
